study_accession	secondary_study_accession	study_title	study_alias	experiment_accession	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	experiment_title	experiment_alias	sample_accession	secondary_sample_accession	run_accession	submission_accession	tax_id	scientific_name	nominal_length	read_count	base_count	center_name	first_public	last_updated	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA192876	SRP019809	Physcomitrella patens Transcriptome or Gene expression	PRJNA192876	SRX253979	ILLUMINA	Illumina HiSeq 2000	Physco_heat_PE101	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000 paired end sequencing; mRNA-sequenciing for detection of heat-regulated alternative splicing	Physco_heat_AS_PE100	SAMN01942529	SRS402930	SRR790261	SRA068782	3218	Physcomitrella patens	195.0	7352334.0	1485171468.0	Institute of Plant and Microbial Biology, Academia	2013-07-10	2013-07-10	2ndHS-PE101	703912022;701644744;	644d0c4608567b223b091414b32775f7;1cb397b68030f7f742d8b9b48f2aeeff;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790261/SRR790261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790261/SRR790261_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790261/SRR790261_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790261/SRR790261_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790261/SRR790261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790261/SRR790261_2.fastq.gz;							1082751269.0	a2c2a0ab5ccdc18f98cca2a70564247f	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790261	fasp.sra.ebi.ac.uk:/vol1/srr/SRR790/SRR790261	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790261				Physco_AS		General Sample for Physcomitrella patens	0.0	2013-11-11
PRJNA192876	SRP019809	Physcomitrella patens Transcriptome or Gene expression	PRJNA192876	SRX254117	ILLUMINA	Illumina HiSeq 2000	Physco_heat_SE94	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000 paired end sequencing; mRNA-sequenciing for detection of heat-regulated alternative splicing	Physco_heat_AS_SE94	SAMN01942529	SRS402930	SRR790660	SRA068782	3218	Physcomitrella patens	195.0	4393640.0	826004320.0	Institute of Plant and Microbial Biology, Academia	2013-07-10	2013-07-10	C_rep3_SE94	364699774;358096466;	833acc1b6777ce91c9ab62b4d76b34a2;1f10ffa02888a4f0c67b21951a2aecc0;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790660/SRR790660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790660/SRR790660_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790660/SRR790660_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790660/SRR790660_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790660/SRR790660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790660/SRR790660_2.fastq.gz;							515639301.0	965f605531cce35099e2ce075d1c039c	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790660	fasp.sra.ebi.ac.uk:/vol1/srr/SRR790/SRR790660	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790660				Physco_AS		General Sample for Physcomitrella patens	0.0	2013-11-11
PRJNA192876	SRP019809	Physcomitrella patens Transcriptome or Gene expression	PRJNA192876	SRX254117	ILLUMINA	Illumina HiSeq 2000	Physco_heat_SE94	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000 paired end sequencing; mRNA-sequenciing for detection of heat-regulated alternative splicing	Physco_heat_AS_SE94	SAMN01942529	SRS402930	SRR790662	SRA068782	3218	Physcomitrella patens	195.0	5851634.0	1100107192.0	Institute of Plant and Microbial Biology, Academia	2013-07-10	2013-07-10	1A_rep3_SE94	483674415;474638381;	89993fb7594dfe1122aa38af60e8f706;de30f3994bdfedf7d42feb297f010dfc;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790662/SRR790662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790662/SRR790662_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790662/SRR790662_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790662/SRR790662_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790662/SRR790662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790662/SRR790662_2.fastq.gz;							681103137.0	07db8e7fc162ddd0d27a96828e1f149c	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790662	fasp.sra.ebi.ac.uk:/vol1/srr/SRR790/SRR790662	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790662				Physco_AS		General Sample for Physcomitrella patens	0.0	2013-11-11
PRJNA192876	SRP019809	Physcomitrella patens Transcriptome or Gene expression	PRJNA192876	SRX254117	ILLUMINA	Illumina HiSeq 2000	Physco_heat_SE94	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000 paired end sequencing; mRNA-sequenciing for detection of heat-regulated alternative splicing	Physco_heat_AS_SE94	SAMN01942529	SRS402930	SRR790663	SRA068782	3218	Physcomitrella patens	195.0	6317216.0	1187636608.0	Institute of Plant and Microbial Biology, Academia	2013-07-10	2013-07-10	3A_rep3_SE94	529319403;518164952;	577c1702ddcf1a25d2e35c888bcdac5b;8c25c43e7e1cf81bcd1300e052ca2848;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790663/SRR790663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790663/SRR790663_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790663/SRR790663_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR790/SRR790663/SRR790663_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790663/SRR790663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR790/SRR790663/SRR790663_2.fastq.gz;							747823097.0	62d7c09bbd44a9e48a667c8d7b48390a	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790663	fasp.sra.ebi.ac.uk:/vol1/srr/SRR790/SRR790663	ftp.sra.ebi.ac.uk/vol1/srr/SRR790/SRR790663				Physco_AS		General Sample for Physcomitrella patens	0.0	2013-11-11
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872600	ILLUMINA	Illumina HiSeq 2000	NYBS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18337	SAMN03003005	SRS842842	SRR1798064	SRA238001	3218	Physcomitrella patens	515000.0	10421033.0	3126309900.0	JGI	2015-03-11	2015-06-19	JGI-18338	1183685483;1196762351;	80d04e1f3faa1d5b66151fb0642a9301;216da066bfa7aa5bbd4ae1589e13eada;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798064/SRR1798064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798064/SRR1798064_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/004/SRR1798064/SRR1798064_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/004/SRR1798064/SRR1798064_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798064/SRR1798064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798064/SRR1798064_2.fastq.gz;							1998319001.0	551d62263710c37c54ddbe5c7714863b	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/004/SRR1798064	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/004/SRR1798064	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/004/SRR1798064				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872601	ILLUMINA	Illumina HiSeq 2000	NYBU	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18351	SAMN03003005	SRS842842	SRR1798065	SRA238001	3218	Physcomitrella patens	535000.0	10949772.0	3284931600.0	JGI	2015-03-11	2015-06-19	JGI-18352	1179204551;1181546454;	0389fc567217f4a6ddadf674f9b0245a;6485f34d04060ca2cef22bace1a5a947;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798065/SRR1798065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798065/SRR1798065_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/005/SRR1798065/SRR1798065_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/005/SRR1798065/SRR1798065_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798065/SRR1798065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798065/SRR1798065_2.fastq.gz;							1968451650.0	5cdc7ed33bdf5c5189e6581d2d2c6e54	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/005/SRR1798065	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/005/SRR1798065	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/005/SRR1798065				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872602	ILLUMINA	Illumina HiSeq 2000	NYBT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18333	SAMN03003005	SRS842842	SRR1798066	SRA238001	3218	Physcomitrella patens	461000.0	9680562.0	2904168600.0	JGI	2015-03-11	2015-06-19	JGI-18334	1106511147;1100846910;	895f96f2ea62fef41b41b15c5a4d01ca;cdc5937b373d06c5fec3522c94145309;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798066/SRR1798066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798066/SRR1798066_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/006/SRR1798066/SRR1798066_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/006/SRR1798066/SRR1798066_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798066/SRR1798066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798066/SRR1798066_2.fastq.gz;							1854768397.0	4f2217c06c8a61a1c22222cffdbc321d	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/006/SRR1798066	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/006/SRR1798066	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/006/SRR1798066				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872603	ILLUMINA	Illumina HiSeq 2000	NYBX	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18323	SAMN03003005	SRS842842	SRR1798067	SRA238001	3218	Physcomitrella patens	469000.0	11232944.0	3369883200.0	JGI	2015-03-11	2015-06-19	JGI-18324	1215465160;1249046445;	75f9d2ab48e63aa153068fc65431ef66;6bc9176e880f90fc4ed0acb4a82c9db7;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1798067/SRR1798067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1798067/SRR1798067_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/007/SRR1798067/SRR1798067_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/007/SRR1798067/SRR1798067_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1798067/SRR1798067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1798067/SRR1798067_2.fastq.gz;							2068118949.0	b00f2dc8c189f01cf2a2fcb612e72870	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/007/SRR1798067	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/007/SRR1798067	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/007/SRR1798067				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872604	ILLUMINA	Illumina HiSeq 2000	NYBA	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18343	SAMN03003005	SRS842842	SRR1798068	SRA238001	3218	Physcomitrella patens	504000.0	10794223.0	3238266900.0	JGI	2015-03-11	2015-06-19	JGI-18344	1222727694;1211872183;	b86c8376b84949da40959cf4f5faac27;b358ac3aec8b5bc7e9ba788c2bebef4e;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1798068/SRR1798068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1798068/SRR1798068_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/008/SRR1798068/SRR1798068_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/008/SRR1798068/SRR1798068_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1798068/SRR1798068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1798068/SRR1798068_2.fastq.gz;							2052947147.0	c34013d4a9aa8ea1ce3c86f177159f8b	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/008/SRR1798068	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/008/SRR1798068	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/008/SRR1798068				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872605	ILLUMINA	Illumina HiSeq 2000	NYAS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18357	SAMN03003005	SRS842842	SRR1798069	SRA238001	3218	Physcomitrella patens	534000.0	10614389.0	3184316700.0	JGI	2015-03-11	2015-06-19	JGI-18358	1152779270;1157154258;	aa2d6fad4d4f2c4e7e3e194b29871dae;c2c5a7a8f50071734f45cc32ec3f84c1;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1798069/SRR1798069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1798069/SRR1798069_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/009/SRR1798069/SRR1798069_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/009/SRR1798069/SRR1798069_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1798069/SRR1798069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1798069/SRR1798069_2.fastq.gz;							1926269154.0	eeae773d283a1353681a3dfd1878c8b7	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/009/SRR1798069	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/009/SRR1798069	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/009/SRR1798069				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872606	ILLUMINA	Illumina HiSeq 2000	NYBY	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18355	SAMN03003005	SRS842842	SRR1798070	SRA238001	3218	Physcomitrella patens	550000.0	10415801.0	3124740300.0	JGI	2015-03-11	2015-06-19	JGI-18356	1134164485;1146527788;	861440e654a0a1c98afdac329758edcc;75728f42424c3cf60f24107f840f1b4d;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1798070/SRR1798070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1798070/SRR1798070_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/000/SRR1798070/SRR1798070_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/000/SRR1798070/SRR1798070_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1798070/SRR1798070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1798070/SRR1798070_2.fastq.gz;							1903026525.0	a529255810a862be213b9ac5bda4c179	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/000/SRR1798070	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/000/SRR1798070	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/000/SRR1798070				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872607	ILLUMINA	Illumina HiSeq 2000	NYAW	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18321	SAMN03003005	SRS842842	SRR1798071	SRA238001	3218	Physcomitrella patens	541000.0	12641470.0	3792441000.0	JGI	2015-03-11	2015-06-19	JGI-18322	1396834069;1437590630;	5cc4ffb0e1180f404bd2ec176b7d92fa;fa11215a311c51034dfeb87fa4ada3d7;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1798071/SRR1798071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1798071/SRR1798071_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/001/SRR1798071/SRR1798071_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/001/SRR1798071/SRR1798071_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1798071/SRR1798071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1798071/SRR1798071_2.fastq.gz;							2373120184.0	3cd66f7f4e99bdc762feaf9914f19a21	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/001/SRR1798071	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/001/SRR1798071	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/001/SRR1798071				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872608	ILLUMINA	Illumina HiSeq 2000	NYBO	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18335	SAMN03003005	SRS842842	SRR1798072	SRA238001	3218	Physcomitrella patens	560000.0	10817705.0	3245311500.0	JGI	2015-03-11	2015-06-19	JGI-18336	1169250311;1177242516;	2d419d60c4bf07f52131f636da4c8a19;030b6f1da2f313e98be0cddbaae149da;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/002/SRR1798072/SRR1798072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/002/SRR1798072/SRR1798072_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/002/SRR1798072/SRR1798072_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/002/SRR1798072/SRR1798072_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/002/SRR1798072/SRR1798072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/002/SRR1798072/SRR1798072_2.fastq.gz;							1956545417.0	41af5e678fd43104cdd44eb8b4e7dc21	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/002/SRR1798072	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/002/SRR1798072	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/002/SRR1798072				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872609	ILLUMINA	Illumina HiSeq 2000	NYCC	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18353	SAMN03003005	SRS842842	SRR1798073	SRA238001	3218	Physcomitrella patens	500000.0	8112150.0	2433645000.0	JGI	2015-03-11	2015-06-19	JGI-18354	880431896;906408228;	9da03de23d5d95e4ee4923be0aa7a529;ea29e7b677201e451815f789313a21b9;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/003/SRR1798073/SRR1798073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/003/SRR1798073/SRR1798073_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/003/SRR1798073/SRR1798073_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/003/SRR1798073/SRR1798073_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/003/SRR1798073/SRR1798073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/003/SRR1798073/SRR1798073_2.fastq.gz;							1497830596.0	7dc7ec8640bbd86d92a0f60465b3860e	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/003/SRR1798073	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/003/SRR1798073	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/003/SRR1798073				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872610	ILLUMINA	Illumina HiSeq 2000	NYBZ	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18313	SAMN03003005	SRS842842	SRR1798074	SRA238001	3218	Physcomitrella patens	495000.0	10875347.0	3262604100.0	JGI	2015-03-11	2015-06-19	JGI-18314	1232181650;1215903120;	7c9a9e15e2524437081aa23ddb35b615;57f4d2303583b0dc956cd7775b5ce328;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798074/SRR1798074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798074/SRR1798074_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/004/SRR1798074/SRR1798074_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/004/SRR1798074/SRR1798074_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798074/SRR1798074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1798074/SRR1798074_2.fastq.gz;							2066982506.0	ffff6311796fe6ab5ed2d7b503099859	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/004/SRR1798074	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/004/SRR1798074	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/004/SRR1798074				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872611	ILLUMINA	Illumina HiSeq 2000	NYBC	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18319	SAMN03003005	SRS842842	SRR1798075	SRA238001	3218	Physcomitrella patens	442000.0	10216862.0	3065058600.0	JGI	2015-03-11	2015-06-19	JGI-18320	1189900085;1164273297;	b94f64227c3db5e1c4bd26636e8a3dc3;3d61028d1171d829d5c9eb8e4a4a2f50;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798075/SRR1798075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798075/SRR1798075_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/005/SRR1798075/SRR1798075_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/005/SRR1798075/SRR1798075_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798075/SRR1798075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1798075/SRR1798075_2.fastq.gz;							1996116167.0	b2fa3c543d93546f8bd9287c9581cd66	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/005/SRR1798075	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/005/SRR1798075	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/005/SRR1798075				1019872		Physcomitrella patens patens	0.0	2015-02-22
PRJNA259082	SRP053771	Physcomitrella patens Transcriptome or Gene expression	PRJNA259082	SRX872612	ILLUMINA	Illumina HiSeq 2000	NYBB	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-18341	SAMN03003005	SRS842842	SRR1798076	SRA238001	3218	Physcomitrella patens	452000.0	10206597.0	3061979100.0	JGI	2015-03-11	2015-06-19	JGI-18342	1101868783;1130689330;	8c923abf33047e2e837d071b293933c5;b69ba249244358602067fadda02a3d85;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798076/SRR1798076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798076/SRR1798076_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/006/SRR1798076/SRR1798076_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/006/SRR1798076/SRR1798076_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798076/SRR1798076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1798076/SRR1798076_2.fastq.gz;							1874625391.0	fd48b81403e47a051d969e0e0415d34c	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/006/SRR1798076	fasp.sra.ebi.ac.uk:/vol1/srr/SRR179/006/SRR1798076	ftp.sra.ebi.ac.uk/vol1/srr/SRR179/006/SRR1798076				1019872		Physcomitrella patens patens	0.0	2015-02-22
